id,platform,creator,url,license,permission_status
fd7692592d8eb50e,youtube,Anuar Amin,https://www.youtube.com/watch?v=RdqmZCtOsM0,unknown_link_only,metadata_only
be7836c06aa41eb2,youtube,Front Desk,https://www.youtube.com/watch?v=S9zJK2BDdZM,unknown_link_only,metadata_only
edc5c6bcd87cd74a,youtube,ALFA FOTO,https://www.youtube.com/watch?v=IFv02XdfJZw,unknown_link_only,metadata_only
400e776c2356b79d,youtube,Studio Five Weddings,https://www.youtube.com/watch?v=VvqOB5hWj14,unknown_link_only,metadata_only
ed03d1ee9e2ca86d,youtube,Studio Five Weddings,https://www.youtube.com/watch?v=XnYmHThu6_k,unknown_link_only,metadata_only
9326d45484b47946,youtube,Indian Studio,https://www.youtube.com/watch?v=Z9uJtKdwjwk,unknown_link_only,metadata_only
9e83c8f342092fc0,youtube,MerahInMotion,https://www.youtube.com/watch?v=3l55453r4DI,unknown_link_only,metadata_only
fb5976b091649cb6,youtube,Studio Five Weddings,https://www.youtube.com/watch?v=7sbFT3JCqCs,unknown_link_only,metadata_only
9d177ab805190463,youtube,NADI Photography & Film Wedding,https://www.youtube.com/watch?v=HJ3dwXt6pd8,unknown_link_only,metadata_only
276ff06c7b84b26d,youtube,NADI Photography & Film Wedding,https://www.youtube.com/watch?v=IzN1FvPTlqs,unknown_link_only,metadata_only
1c39d688328050b4,youtube,Blastphere Ventures,https://www.youtube.com/watch?v=rxSjknZ3CcU,unknown_link_only,metadata_only
3edf9ec7e9e1d08b,youtube,pswed,https://www.youtube.com/watch?v=0Lwn0QbboQ0,unknown_link_only,metadata_only
b3c198e51a40fcd6,youtube,Faireezal Effendi,https://www.youtube.com/watch?v=dSZtX1xSQP0,unknown_link_only,metadata_only
bc28eca171c0dab6,youtube,Azim Abas,https://www.youtube.com/watch?v=AP1kmVFlmCE,unknown_link_only,metadata_only
f71ffa937052d5a8,youtube,Husaini Hairuddin,https://www.youtube.com/watch?v=jdn_dkbNoGA,unknown_link_only,metadata_only
120ce9128dd90ab3,youtube,WhitePix Studio,https://www.youtube.com/watch?v=MrCHmvLGus4,unknown_link_only,metadata_only
285477d2dd108071,youtube,BangauBuragas,https://www.youtube.com/watch?v=g37Fuyzz6WA,unknown_link_only,metadata_only
aded0f064c29658b,youtube,Marina Panina Films,https://www.youtube.com/watch?v=Qj6jhvGPJ2w,unknown_link_only,metadata_only
8612efcf1189def1,youtube,Aerial Dynamics Malaysia,https://www.youtube.com/watch?v=XdM2Ulr_6G0,unknown_link_only,metadata_only
3c11959165c42fb2,youtube,wan munsif,https://www.youtube.com/watch?v=jp6iCftPEkk,unknown_link_only,metadata_only
17a3d4647e4692cb,youtube,KaripapTV,https://www.youtube.com/watch?v=e6sSgoX4V-0,unknown_link_only,metadata_only
2fa23b80ffc23902,youtube,BarongFpv channel,https://www.youtube.com/watch?v=1UExbfXFr44,unknown_link_only,metadata_only
f05a94fe9dc7076f,youtube,Sumaiyyah Salleh,https://www.youtube.com/watch?v=2HcloNajNgI,unknown_link_only,metadata_only
fb959d8412818705,youtube,Natasya Najwa,https://www.youtube.com/watch?v=53oBkH6HabI,unknown_link_only,metadata_only
44c83da04540fa18,youtube,Nad Syhra,https://www.youtube.com/watch?v=pdVTL4DUmCQ,unknown_link_only,metadata_only
bb3018cd3873e387,youtube,Maryam Malik,https://www.youtube.com/watch?v=4Yf2ZBYp1s4,unknown_link_only,metadata_only
14d3bb67468ed8f4,youtube,TheSmartLocal,https://www.youtube.com/watch?v=A1thX_Zn2Xw,unknown_link_only,metadata_only
696cc55009167377,youtube,Tyra Bostaman,https://www.youtube.com/watch?v=X_1jzHLD-UM,unknown_link_only,metadata_only
b93a8171849a1289,youtube,CNA Insider,https://www.youtube.com/watch?v=KXd6g3y6deI,unknown_link_only,metadata_only
4d8dfc00689c5d46,youtube,Take OneTV,https://www.youtube.com/watch?v=IJv9JZlSdfk,unknown_link_only,metadata_only
ac69e4e60a7dfdb8,youtube,Macho Recipes,https://www.youtube.com/watch?v=uB45tcg8kmQ,unknown_link_only,metadata_only
c02bd4803bddafa2,youtube,KAPSUL VIRAL,https://www.youtube.com/watch?v=oL7cd8GQRFM,unknown_link_only,metadata_only
e1bf80ca4458b082,youtube,KasiOnz,https://www.youtube.com/watch?v=QRoGLzS639A,unknown_link_only,metadata_only
b285a53eba19ca7f,youtube,Abi Rafdi Channel,https://www.youtube.com/watch?v=mpineoNP23I,unknown_link_only,metadata_only
029572d02c09517f,youtube,Laa,https://www.youtube.com/watch?v=8bWRU2ipOwA,unknown_link_only,metadata_only
5ec22434e9c47431,youtube,Bintang TV,https://www.youtube.com/watch?v=7OYsPdW_324,unknown_link_only,metadata_only
66a9713289435eb1,youtube,Good People Music,https://www.youtube.com/watch?v=dvKhn2tm_OI,unknown_link_only,metadata_only
d4af4f447a7e09ac,youtube,Fatheen Sani,https://www.youtube.com/watch?v=28qZKGSuEHQ,unknown_link_only,metadata_only
17c78a20741f4c32,youtube,Rizky Febian,https://www.youtube.com/watch?v=j1xQzsrorVQ,unknown_link_only,metadata_only
e89e2c77ed9328aa,youtube,44 Studio,https://www.youtube.com/watch?v=M5J5HX5SZQQ,unknown_link_only,metadata_only
1c58a944bd5cabf8,youtube,Joker Melayu,https://www.youtube.com/watch?v=knlIMF2WjJs,unknown_link_only,metadata_only
